STATE,DISTRICT,Year,pH,NO3
Haryana,Ambala,2021.0,8.468333333333334,12.1
Haryana,Ambala,2022.0,8.275294117647059,7.858823529411764
Haryana,Ambala,2023.0,7.912333333333334,21.366666666666667
Haryana,Bhiwani,2019.0,8.437941176470588,79.75588235294117
Haryana,Bhiwani,2020.0,8.335294117647058,69.24411764705883
Haryana,Bhiwani,2021.0,8.230869565217391,63.54782608695652
Haryana,Bhiwani,2022.0,8.14205882352941,72.0
Haryana,Bhiwani,2023.0,7.842638888888889,21.333333333333332
Haryana,Faridabad,2019.0,8.25,20.55
Haryana,Faridabad,2020.0,8.066666666666666,42.949999999999996
Haryana,Faridabad,2021.0,8.373333333333333,68.0
Haryana,Faridabad,2022.0,8.012,74.01
Haryana,Faridabad,2023.0,7.7875000000000005,36.416666666666664
Haryana,Fatehabad,2019.0,8.44,49.46666666666667
Haryana,Fatehabad,2020.0,8.379999999999999,41.2
Haryana,Fatehabad,2021.0,8.5175,33.1625
Haryana,Fatehabad,2022.0,8.315714285714286,20.714285714285715
Haryana,Fatehabad,2023.0,7.6753125,26.125
Haryana,Gurugram,2019.0,8.301666666666668,22.895833333333332
Haryana,Gurugram,2020.0,8.314285714285713,42.97666666666667
Haryana,Gurugram,2023.0,8.176041666666666,44.041666666666664
Haryana,Hisar,2019.0,8.349736842105264,112.10526315789474
Haryana,Hisar,2020.0,8.34736842105263,85.08236842105264
Haryana,Hisar,2021.0,8.265882352941176,71.9235294117647
Haryana,Hisar,2022.0,8.20138888888889,34.06388888888889
Haryana,Hisar,2023.0,7.765,28.413793103448278
Haryana,Jhajjar,2019.0,8.127333333333333,11.26
Haryana,Jhajjar,2020.0,8.192857142857143,32.07142857142857
Haryana,Jhajjar,2021.0,8.543636363636365,44.5
Haryana,Jhajjar,2022.0,8.003571428571428,50.214285714285715
Haryana,Jhajjar,2023.0,8.249142857142857,23.085714285714285
Haryana,Jind,2019.0,8.450952380952382,12.733333333333333
Haryana,Jind,2020.0,8.278947368421052,11.210526315789474
Haryana,Jind,2021.0,8.48875,54.6
Haryana,Jind,2022.0,8.0415,24.685
Haryana,Jind,2023.0,8.324,38.86666666666667
Haryana,Kaithal,2019.0,8.598333333333334,15.1
Haryana,Kaithal,2020.0,8.68235294117647,13.08705882352941
Haryana,Kaithal,2021.0,8.68,20.22
Haryana,Kaithal,2022.0,8.42344827586207,10.072413793103449
Haryana,Kaithal,2023.0,7.958,19.42222222222222
Haryana,Karnal,2019.0,8.518125,15.953125
Haryana,Karnal,2020.0,8.491428571428571,9.524857142857144
Haryana,Karnal,2021.0,8.399166666666668,1.8166666666666667
Haryana,Karnal,2022.0,8.354634146341464,3.387804878048781
Haryana,Karnal,2023.0,7.908888888888889,13.62962962962963
Haryana,Kurukshetra,2019.0,8.263125,6.2
Haryana,Kurukshetra,2020.0,8.558823529411764,13.647647058823528
Haryana,Kurukshetra,2021.0,8.236666666666666,0.19999999999999998
Haryana,Kurukshetra,2022.0,8.347083333333332,4.070833333333334
Haryana,Kurukshetra,2023.0,7.901714285714286,9.542857142857143
Haryana,Mahendragarh,2020.0,8.385714285714286,25.842857142857145
Haryana,Mahendragarh,2021.0,8.6325,19.0
Haryana,Mahendragarh,2022.0,8.275,110.4375
Haryana,Mahendragarh,2023.0,8.240357142857142,24.214285714285715
Haryana,Palwal,2019.0,8.586521739130434,15.552173913043477
Haryana,Palwal,2020.0,8.278947368421052,31.76842105263158
Haryana,Palwal,2021.0,8.733,55.4
Haryana,Palwal,2022.0,8.117619047619048,76.05238095238094
Haryana,Palwal,2023.0,7.656666666666666,60.63333333333333
Haryana,Panchkula,2019.0,8.456521739130435,25.130434782608695
Haryana,Panchkula,2020.0,8.347826086956522,20.260434782608694
Haryana,Panchkula,2021.0,8.5425,31.191666666666666
Haryana,Panchkula,2022.0,8.1948,22.372
Haryana,Panchkula,2023.0,7.922666666666667,24.966666666666665
Haryana,Panipat,2019.0,8.892999999999999,5.64
Haryana,Panipat,2020.0,8.5,11.927272727272726
Haryana,Panipat,2021.0,8.684285714285714,14.771428571428572
Haryana,Panipat,2022.0,8.128400000000001,11.78
Haryana,Panipat,2023.0,8.086415094339623,28.962264150943398
Haryana,Rewari,2019.0,8.551666666666668,39.824999999999996
Haryana,Rewari,2020.0,8.4875,50.7625
Haryana,Rewari,2021.0,8.862,16.4
Haryana,Rewari,2022.0,8.19,163.76923076923077
Haryana,Rewari,2023.0,7.802307692307693,27.192307692307693
Haryana,Rohtak,2019.0,8.86,13.708333333333334
Haryana,Rohtak,2020.0,8.491666666666667,45.416666666666664
Haryana,Rohtak,2021.0,8.547142857142857,47.528571428571425
Haryana,Rohtak,2022.0,7.956363636363636,67.39090909090909
Haryana,Rohtak,2023.0,8.2646875,46.34375
Haryana,Sirsa,2019.0,8.437027027027028,65.0027027027027
Haryana,Sirsa,2020.0,8.437837837837838,56.10702702702703
Haryana,Sirsa,2021.0,8.434736842105263,53.00526315789474
Haryana,Sirsa,2022.0,8.40611111111111,21.794444444444444
Haryana,Sirsa,2023.0,7.9537313432835814,52.37313432835821
Haryana,Sonipat,2019.0,8.73974358974359,30.102564102564102
Haryana,Sonipat,2020.0,8.428571428571429,23.02857142857143
Haryana,Sonipat,2021.0,8.530555555555557,9.422222222222222
Haryana,Sonipat,2022.0,8.153142857142857,34.857142857142854
Haryana,Sonipat,2023.0,8.360377358490567,40.79245283018868
Haryana,Yamunanagar,2019.0,8.533076923076923,6.884615384615385
Haryana,Yamunanagar,2020.0,8.472222222222221,2.839444444444444
Haryana,Yamunanagar,2022.0,8.245000000000001,2.6
Haryana,Yamunanagar,2023.0,8.030285714285714,6.428571428571429
Himachal Pradesh,Hamirpur,2023.0,7.79875,28.625
Himachal Pradesh,Kangra,2019.0,8.3209375,14.348387096774195
Himachal Pradesh,Kangra,2023.0,8.118245614035088,8.403508771929825
Himachal Pradesh,Kullu,2019.0,8.18,61.0
Himachal Pradesh,Kullu,2023.0,7.612,7.6
Himachal Pradesh,Mandi,2023.0,8.146666666666667,21.0
Himachal Pradesh,Solan,2019.0,8.353846153846153,16.33076923076923
Himachal Pradesh,Solan,2023.0,7.977222222222222,24.055555555555557
Himachal Pradesh,Una,2023.0,7.969743589743589,26.666666666666668
Jammu & Kashmir,Baramulla,2022.0,6.973333333333333,18.866666666666667
Jammu & Kashmir,Baramulla,2023.0,7.147,22.9
Jammu & Kashmir,Jammu,2021.0,7.957105263157895,26.376315789473683
Jammu & Kashmir,Jammu,2022.0,7.150263157894736,20.097368421052632
Jammu & Kashmir,Jammu,2023.0,7.2534177215189874,20.468354430379748
Jammu & Kashmir,Kathua,2021.0,8.346363636363636,59.58181818181819
Jammu & Kashmir,Kathua,2023.0,6.94390243902439,11.048780487804878
Jammu & Kashmir,Kupwara,2022.0,6.9678571428571425,12.692857142857141
Jammu & Kashmir,Kupwara,2023.0,6.952857142857143,12.952380952380953
Jammu & Kashmir,Pulwama,2021.0,7.640000000000001,23.0
Jammu & Kashmir,Pulwama,2022.0,7.695,12.65
Jammu & Kashmir,Rajouri,2021.0,7.684594594594595,20.57027027027027
Jammu & Kashmir,Rajouri,2022.0,7.243947368421052,19.681578947368422
Jammu & Kashmir,Rajouri,2023.0,7.1545945945945935,14.486486486486486
Jammu & Kashmir,Reasi,2022.0,7.162000000000001,22.84
Jammu & Kashmir,Reasi,2023.0,7.353333333333333,8.166666666666666
Jammu & Kashmir,Samba,2021.0,8.43,21.983333333333334
Jammu & Kashmir,Samba,2023.0,7.22258064516129,24.451612903225808
Jammu & Kashmir,Srinagar,2022.0,7.225,25.4
Jammu & Kashmir,Udhampur,2023.0,6.7700000000000005,11.347826086956522
Jharkhand,Bokaro,2019.0,8.092222222222222,30.588611111111113
Jharkhand,Bokaro,2020.0,7.925,108.0
Jharkhand,Bokaro,2021.0,7.54875,46.25
Jharkhand,Bokaro,2022.0,7.776470588235293,23.405882352941177
Jharkhand,Bokaro,2023.0,7.8374999999999995,14.875
Jharkhand,Chatra,2019.0,7.369,29.686
Jharkhand,Chatra,2023.0,7.63,28.4375
Jharkhand,Deoghar,2019.0,7.445714285714286,66.37142857142858
Jharkhand,Deoghar,2022.0,7.8675,26.475
Jharkhand,Deoghar,2023.0,7.916363636363636,29.181818181818183
Jharkhand,Dhanbad,2019.0,8.203333333333333,40.005
Jharkhand,Dhanbad,2022.0,7.718571428571429,16.12857142857143
Jharkhand,Dhanbad,2023.0,7.779999999999999,20.894736842105264
Jharkhand,Dumka,2019.0,7.905555555555556,39.89555555555555
Jharkhand,Dumka,2022.0,7.7700000000000005,15.1
Jharkhand,Dumka,2023.0,7.389375,22.5625
Jharkhand,Garhwa,2019.0,7.711818181818182,12.02727272727273
Jharkhand,Garhwa,2022.0,7.444444444444445,30.599999999999998
Jharkhand,Garhwa,2023.0,7.703636363636363,33.81818181818182
Jharkhand,Giridih,2019.0,8.091764705882353,31.53723529411765
Jharkhand,Giridih,2022.0,7.737857142857143,32.142857142857146
Jharkhand,Giridih,2023.0,7.7975,18.375
Jharkhand,Godda,2019.0,7.837222222222222,22.184444444444445
Jharkhand,Godda,2022.0,8.006666666666666,1.3333333333333333
Jharkhand,Godda,2023.0,7.908823529411764,13.294117647058824
Jharkhand,Gumla,2019.0,7.692857142857143,9.619285714285715
Jharkhand,Gumla,2020.0,7.684615384615385,18.68846153846154
Jharkhand,Gumla,2021.0,7.96,49.7025
Jharkhand,Gumla,2022.0,7.360714285714286,12.585714285714285
Jharkhand,Gumla,2023.0,7.799411764705883,26.11764705882353
Jharkhand,Hazaribagh,2019.0,8.160434782608695,63.21739130434783
Jharkhand,Hazaribagh,2020.0,7.946153846153846,85.6923076923077
Jharkhand,Hazaribagh,2022.0,7.398125,46.5875
Jharkhand,Hazaribagh,2023.0,7.573333333333333,28.59259259259259
Jharkhand,Jamtara,2019.0,7.883,33.8729
Jharkhand,Jamtara,2022.0,7.6642857142857155,14.514285714285714
Jharkhand,Jamtara,2023.0,7.813,19.0
Jharkhand,Khunti,2019.0,7.875757575757575,14.628181818181819
Jharkhand,Khunti,2020.0,7.897142857142857,22.611428571428572
Jharkhand,Khunti,2022.0,7.248333333333334,7.6499999999999995
Jharkhand,Khunti,2023.0,7.717272727272728,5.7272727272727275
Jharkhand,Koderma,2019.0,8.2975,109.6875
Jharkhand,Koderma,2023.0,7.734,32.8
Jharkhand,Latehar,2019.0,7.696363636363636,34.56363636363636
Jharkhand,Latehar,2020.0,7.966666666666666,196.66666666666666
Jharkhand,Latehar,2023.0,7.928333333333334,17.916666666666668
Jharkhand,Lohardaga,2019.0,7.845454545454545,9.232727272727272
Jharkhand,Lohardaga,2020.0,8.11,38.12
Jharkhand,Lohardaga,2021.0,7.984999999999999,18.0
Jharkhand,Lohardaga,2022.0,7.348999999999999,10.469999999999999
Jharkhand,Pakur,2019.0,7.825384615384616,10.05076923076923
Jharkhand,Pakur,2022.0,7.542999999999999,18.96
Jharkhand,Pakur,2023.0,7.553636363636364,20.181818181818183
Jharkhand,Palamu,2019.0,7.640588235294117,17.53235294117647
Jharkhand,Palamu,2023.0,7.81764705882353,23.235294117647058
Jharkhand,Ramgarh,2019.0,8.149333333333335,43.9568
Jharkhand,Ramgarh,2020.0,7.955555555555555,83.55555555555556
Jharkhand,Ramgarh,2021.0,7.661666666666666,49.75
Jharkhand,Ramgarh,2022.0,7.775333333333333,20.413333333333334
Jharkhand,Ramgarh,2023.0,7.700714285714286,28.642857142857142
Jharkhand,Ranchi,2019.0,7.769047619047619,22.865312499999998
Jharkhand,Ranchi,2020.0,7.209433962264152,47.630188679245286
Jharkhand,Ranchi,2021.0,7.758387096774193,34.766129032258064
Jharkhand,Ranchi,2022.0,7.684736842105263,14.147368421052633
Jharkhand,Ranchi,2023.0,7.796481481481481,20.88888888888889
Jharkhand,Sahebganj,2023.0,7.765238095238095,15.619047619047619
Jharkhand,Simdega,2019.0,7.957142857142857,5.075714285714286
Jharkhand,Simdega,2020.0,8.2,7.9
Jharkhand,Simdega,2022.0,7.359285714285714,6.635714285714286
Jharkhand,Simdega,2023.0,7.8684615384615375,23.0
Karnataka,Bengaluru Rural,2023.0,7.044444444444444,144.22222222222223
Karnataka,Bengaluru Urban,2023.0,7.300000000000001,14.5
Karnataka,Bidar,2023.0,7.0183333333333335,80.66666666666667
Karnataka,Chamarajanagara,2023.0,7.9,67.0
Karnataka,Chikkamagaluru,2023.0,7.96,11.5
Karnataka,Chitradurga,2023.0,7.468421052631579,184.8421052631579
Karnataka,Dakshina Kannada,2023.0,,
Karnataka,Dharwad,2023.0,7.911111111111111,249.77777777777777
Karnataka,Gadag,2023.0,8.129444444444445,122.33333333333333
Karnataka,Hassan,2023.0,7.57,48.0
Karnataka,Haveri,2023.0,8.001999999999999,38.6
Karnataka,Kodagu,2023.0,7.375,77.5
Karnataka,Kolar,2020.0,8.375,38.0
Karnataka,Kolar,2022.0,8.403333333333332,186.85333333333332
Karnataka,Kolar,2023.0,7.121363636363636,142.45454545454547
Karnataka,Koppal,2023.0,7.912999999999999,193.1
Karnataka,Mandya,2020.0,8.168965517241379,71.62068965517241
Karnataka,Mandya,2023.0,7.410952380952381,32.95238095238095
Karnataka,Raichur,2023.0,7.575555555555557,215.83333333333334
Karnataka,Ramanagara,2023.0,7.516,52.8
Karnataka,Udupi,2023.0,7.390000000000001,1.0
Karnataka,Uttara Kannada,2023.0,7.3,27.333333333333332
Karnataka,Yadgir,2022.0,8.066666666666666,51.15
Karnataka,Yadgir,2023.0,7.5275,117.75
Kerala,Alappuzha,2022.0,7.949999999999999,11.471428571428572
Kerala,Alappuzha,2023.0,7.889130434782608,15.304347826086957
Kerala,Ernakulam,2019.0,7.591724137931035,10.310344827586206
Kerala,Ernakulam,2022.0,7.711785714285715,15.392857142857142
Kerala,Ernakulam,2023.0,6.523076923076923,11.653846153846153
Kerala,Idukki,2019.0,7.058571428571428,25.44285714285714
Kerala,Idukki,2021.0,7.093571428571429,26.210714285714285
Kerala,Idukki,2022.0,7.356,27.425
Kerala,Idukki,2023.0,6.962999999999999,19.25
Kerala,Kannur,2019.0,7.433636363636364,15.869545454545454
Kerala,Kannur,2021.0,5.639,32.81
Kerala,Kannur,2022.0,6.432857142857143,20.347619047619048
Kerala,Kannur,2023.0,6.800869565217391,15.565217391304348
Kerala,Kollam,2019.0,6.577083333333333,9.172083333333333
Kerala,Kollam,2021.0,6.5878571428571435,12.964285714285714
Kerala,Kollam,2022.0,6.7252,4.452
Kerala,Kollam,2023.0,7.195416666666667,12.916666666666666
Kerala,Kottayam,2019.0,6.7652,10.7
Kerala,Kottayam,2021.0,7.285294117647059,9.241176470588234
Kerala,Kottayam,2022.0,7.236000000000001,12.04
Kerala,Kottayam,2023.0,6.6657142857142855,11.642857142857142
Kerala,Kozhikode,2019.0,6.8326086956521745,21.269565217391303
Kerala,Kozhikode,2021.0,6.868947368421052,24.20684210526316
Kerala,Kozhikode,2022.0,7.5495652173913035,14.73913043478261
Kerala,Kozhikode,2023.0,7.318695652173912,15.91304347826087
Kerala,Malappuram,2019.0,7.331818181818181,27.053939393939395
Kerala,Malappuram,2021.0,7.336785714285715,25.392857142857142
Kerala,Malappuram,2022.0,7.796060606060606,22.424242424242426
Kerala,Malappuram,2023.0,7.465483870967742,25.193548387096776
Kerala,Palakkad,2021.0,7.8875,17.405625
Kerala,Palakkad,2022.0,8.076956521739131,20.952173913043477
Kerala,Palakkad,2023.0,8.1165625,16.78125
Kerala,Pathanamthitta,2019.0,7.012777777777778,9.14111111111111
Kerala,Pathanamthitta,2021.0,7.546923076923077,16.192307692307693
Kerala,Thrissur,2019.0,6.769642857142857,19.782142857142855
Kerala,Thrissur,2022.0,7.534999999999999,17.135714285714286
Kerala,Thrissur,2023.0,7.56,14.68
Kerala,Wayanad,2019.0,7.63470588235294,18.54705882352941
Kerala,Wayanad,2021.0,7.512727272727273,17.80909090909091
Kerala,Wayanad,2022.0,7.938125,14.293750000000001
Kerala,Wayanad,2023.0,7.588235294117647,14.0
Madhya Pradesh,Alirajpur,2021.0,7.704999999999999,41.333333333333336
Madhya Pradesh,Alirajpur,2023.0,7.9425,9.75
Madhya Pradesh,Anuppur,2021.0,7.537894736842105,18.210526315789473
Madhya Pradesh,Anuppur,2023.0,7.3875,22.0
Madhya Pradesh,Balaghat,2021.0,8.151972222222222,25.86111111111111
Madhya Pradesh,Balaghat,2023.0,7.575,14.6
Madhya Pradesh,Barwani,2021.0,7.61125,53.625
Madhya Pradesh,Barwani,2023.0,7.803999999999999,71.4
Madhya Pradesh,Betul,2021.0,7.550740740740741,18.962962962962962
Madhya Pradesh,Betul,2023.0,7.668333333333333,15.5
Madhya Pradesh,Bhind,2021.0,7.921666666666667,29.0
Madhya Pradesh,Bhind,2023.0,7.781428571428571,45.57142857142857
Madhya Pradesh,Bhopal,2021.0,7.7995238095238095,22.333333333333332
Madhya Pradesh,Bhopal,2023.0,7.75,10.0
Madhya Pradesh,Burhanpur,2021.0,7.565714285714286,35.357142857142854
Madhya Pradesh,Burhanpur,2023.0,7.6312500000000005,53.125
Madhya Pradesh,Chhatarpur,2021.0,7.362666666666667,51.3
Madhya Pradesh,Chhatarpur,2023.0,7.946666666666667,17.066666666666666
Madhya Pradesh,Chhindwara,2021.0,7.984193548387096,60.38709677419355
Madhya Pradesh,Chhindwara,2023.0,7.792857142857143,27.38095238095238
Madhya Pradesh,Damoh,2021.0,7.594705882352942,41.35294117647059
Madhya Pradesh,Damoh,2023.0,7.354666666666666,21.4
Madhya Pradesh,Datia,2021.0,7.789166666666667,38.75
Madhya Pradesh,Datia,2023.0,7.666666666666667,37.666666666666664
Madhya Pradesh,Dewas,2021.0,7.67764705882353,46.529411764705884
Madhya Pradesh,Dewas,2023.0,7.8625,29.5
Madhya Pradesh,Dhar,2021.0,7.5376,43.04
Madhya Pradesh,Dhar,2023.0,7.94923076923077,38.38461538461539
Madhya Pradesh,Dindori,2021.0,7.767142857142857,18.571428571428573
Madhya Pradesh,Dindori,2023.0,7.2175,12.166666666666666
Madhya Pradesh,Guna,2021.0,7.7004761904761905,21.714285714285715
Madhya Pradesh,Guna,2023.0,7.848571428571428,16.142857142857142
Madhya Pradesh,Gwalior,2021.0,7.643333333333334,41.611111111111114
Madhya Pradesh,Gwalior,2023.0,7.3405000000000005,46.55
Madhya Pradesh,Harda,2021.0,7.5280000000000005,46.6
Madhya Pradesh,Harda,2023.0,7.837999999999999,50.6
Madhya Pradesh,Indore,2021.0,7.5577272727272735,58.04545454545455
Madhya Pradesh,Indore,2023.0,7.858750000000001,14.0
Madhya Pradesh,Jabalpur,2021.0,7.41774193548387,24.967741935483872
Madhya Pradesh,Jabalpur,2023.0,7.283333333333333,22.0
Madhya Pradesh,Jhabua,2021.0,7.526000000000001,47.7
Madhya Pradesh,Jhabua,2023.0,7.9275,26.5
Madhya Pradesh,Katni,2021.0,7.520625,39.4375
Madhya Pradesh,Katni,2023.0,7.48,70.66666666666667
Madhya Pradesh,Mandla,2021.0,7.753076923076923,21.923076923076923
Madhya Pradesh,Mandla,2023.0,7.748571428571428,14.047619047619047
Madhya Pradesh,Mandsaur,2021.0,7.528695652173913,56.17391304347826
Madhya Pradesh,Mandsaur,2023.0,7.680000000000001,64.94444444444444
Madhya Pradesh,Morena,2021.0,7.773571428571429,42.07142857142857
Madhya Pradesh,Morena,2023.0,7.60625,63.75
Madhya Pradesh,Narsimhapur,2021.0,7.824999999999999,27.88888888888889
Madhya Pradesh,Neemuch,2021.0,7.468181818181819,40.5
Madhya Pradesh,Neemuch,2023.0,7.849166666666666,33.916666666666664
Madhya Pradesh,Panna,2021.0,7.8500000000000005,22.833333333333332
Madhya Pradesh,Panna,2023.0,7.7620000000000005,9.8
Madhya Pradesh,Raisen,2021.0,7.72375,19.791666666666668
Madhya Pradesh,Raisen,2023.0,7.96,9.5
Madhya Pradesh,Rajgarh,2021.0,7.470555555555555,56.94444444444444
Madhya Pradesh,Rajgarh,2023.0,7.7299999999999995,47.0
Madhya Pradesh,Ratlam,2021.0,7.5874999999999995,33.107142857142854
Madhya Pradesh,Ratlam,2023.0,7.951428571428571,41.785714285714285
Madhya Pradesh,Rewa,2021.0,7.960833333333333,28.333333333333332
Madhya Pradesh,Rewa,2023.0,7.885294117647059,9.941176470588236
Madhya Pradesh,Sagar,2021.0,7.430249999999999,45.225
Madhya Pradesh,Sagar,2023.0,7.861249999999999,33.0
Madhya Pradesh,Satna,2021.0,7.725499999999999,25.45
Madhya Pradesh,Satna,2023.0,7.874444444444445,14.11111111111111
Madhya Pradesh,Sehore,2021.0,7.422352941176471,32.705882352941174
Madhya Pradesh,Sehore,2023.0,7.404444444444445,22.444444444444443
Madhya Pradesh,Seoni,2021.0,7.791463414634146,31.658536585365855
Madhya Pradesh,Seoni,2023.0,7.927083333333333,10.916666666666666
Madhya Pradesh,Shahdol,2021.0,7.46,32.72
Madhya Pradesh,Shahdol,2023.0,7.258260869565217,25.91304347826087
Madhya Pradesh,Shajapur,2021.0,7.533333333333334,41.833333333333336
Madhya Pradesh,Shajapur,2023.0,7.587142857142857,31.0
Madhya Pradesh,Sheopur,2021.0,7.796842105263157,44.578947368421055
Madhya Pradesh,Sheopur,2023.0,7.171428571428572,86.92857142857143
Madhya Pradesh,Shivpuri,2021.0,7.733666666666666,73.66666666666667
Madhya Pradesh,Shivpuri,2023.0,7.297777777777778,88.55555555555556
Madhya Pradesh,Sidhi,2021.0,7.666666666666667,16.166666666666668
Madhya Pradesh,Sidhi,2023.0,7.857777777777778,13.11111111111111
Madhya Pradesh,Singrauli,2021.0,7.954285714285715,24.142857142857142
Madhya Pradesh,Singrauli,2023.0,7.799090909090908,9.545454545454545
Madhya Pradesh,Tikamgarh,2021.0,7.35,62.5
Madhya Pradesh,Tikamgarh,2023.0,7.480909090909091,33.18181818181818
Madhya Pradesh,Ujjain,2021.0,7.582142857142857,47.035714285714285
Madhya Pradesh,Ujjain,2023.0,7.9766666666666675,51.86666666666667
Madhya Pradesh,Umaria,2021.0,7.605714285714286,33.92857142857143
Madhya Pradesh,Umaria,2023.0,7.49,36.4
Madhya Pradesh,Vidisha,2021.0,7.984074074074074,40.0
Madhya Pradesh,Vidisha,2023.0,7.815714285714286,12.142857142857142
Maharashtra,Ahmednagar,2019.0,8.023076923076923,21.346153846153847
Maharashtra,Ahmednagar,2022.0,7.803015873015872,61.75079365079365
Maharashtra,Ahmednagar,2023.0,7.63746835443038,63.40506329113924
Maharashtra,Akola,2019.0,7.628571428571428,39.785714285714285
Maharashtra,Akola,2022.0,7.6375,81.345
Maharashtra,Akola,2023.0,7.840799999999999,70.0
Maharashtra,Amravati,2019.0,7.937037037037038,24.314814814814813
Maharashtra,Amravati,2022.0,7.793877551020408,36.99387755102041
Maharashtra,Amravati,2023.0,7.383506493506493,56.66233766233766
Maharashtra,Beed,2019.0,7.802564102564103,28.076923076923077
Maharashtra,Beed,2022.0,7.836792452830189,46.6188679245283
Maharashtra,Beed,2023.0,7.739047619047619,59.57142857142857
Maharashtra,Bhandara,2019.0,7.597727272727273,18.7
Maharashtra,Bhandara,2022.0,7.588214285714286,25.17142857142857
Maharashtra,Bhandara,2023.0,7.399310344827587,42.827586206896555
Maharashtra,Buldhana,2019.0,7.709090909090909,30.90909090909091
Maharashtra,Buldhana,2022.0,7.712325581395349,51.12325581395349
Maharashtra,Buldhana,2023.0,7.614027777777778,64.20833333333333
Maharashtra,Chandrapur,2019.0,7.702500000000001,25.4
Maharashtra,Chandrapur,2022.0,7.6675,32.6
Maharashtra,Chandrapur,2023.0,7.639636363636364,37.236363636363635
Maharashtra,Dhule,2019.0,7.965217391304347,29.956521739130434
Maharashtra,Dhule,2022.0,7.949354838709677,51.306451612903224
Maharashtra,Dhule,2023.0,7.6594444444444445,80.30555555555556
Maharashtra,Gadchiroli,2019.0,7.6125,30.291666666666668
Maharashtra,Gadchiroli,2022.0,7.562571428571428,55.23428571428572
Maharashtra,Gadchiroli,2023.0,7.464864864864865,54.054054054054056
Maharashtra,Gondia,2019.0,7.571428571428571,30.142857142857142
Maharashtra,Gondia,2022.0,7.595625,38.55
Maharashtra,Gondia,2023.0,7.320555555555556,57.77777777777778
Maharashtra,Hingoli,2019.0,7.661904761904762,33.095238095238095
Maharashtra,Hingoli,2022.0,7.850344827586206,35.9896551724138
Maharashtra,Hingoli,2023.0,7.3012,42.88
Maharashtra,Jalgaon,2019.0,7.926470588235294,21.147058823529413
Maharashtra,Jalgaon,2022.0,7.709199999999999,64.166
Maharashtra,Jalgaon,2023.0,7.665961538461539,60.61538461538461
Maharashtra,Jalna,2019.0,7.62,33.8
Maharashtra,Jalna,2022.0,7.671515151515152,57.236363636363635
Maharashtra,Jalna,2023.0,7.588048780487806,83.60975609756098
Maharashtra,Kolhapur,2019.0,7.565,19.55
Maharashtra,Kolhapur,2022.0,7.623055555555556,19.772222222222222
Maharashtra,Kolhapur,2023.0,7.255750000000001,13.25
Maharashtra,Latur,2019.0,7.645833333333333,33.583333333333336
Maharashtra,Latur,2022.0,7.655652173913044,46.17391304347826
Maharashtra,Latur,2023.0,7.46,37.24
Maharashtra,Mumbai,2023.0,7.3236842105263165,9.526315789473685
Maharashtra,Nagpur,2019.0,7.904761904761905,21.158730158730158
Maharashtra,Nagpur,2021.0,7.298214285714286,23.366071428571427
Maharashtra,Nagpur,2022.0,7.787714285714285,33.731428571428566
Maharashtra,Nagpur,2023.0,7.360422535211268,38.605633802816904
Maharashtra,Nanded,2019.0,7.848780487804878,28.621951219512194
Maharashtra,Nanded,2022.0,7.810212765957447,45.48723404255319
Maharashtra,Nanded,2023.0,7.74804347826087,49.69565217391305
Maharashtra,Nandurbar,2019.0,7.5249999999999995,38.916666666666664
Maharashtra,Nandurbar,2022.0,7.753636363636364,47.47272727272727
Maharashtra,Nandurbar,2023.0,7.57391304347826,47.30434782608695
Maharashtra,Nashik,2019.0,7.609090909090909,36.63636363636363
Maharashtra,Nashik,2022.0,7.876666666666667,52.55757575757576
Maharashtra,Nashik,2023.0,7.58056338028169,47.66197183098591
Maharashtra,Parbhani,2019.0,7.644444444444444,35.22222222222222
Maharashtra,Parbhani,2022.0,7.742972972972973,55.61081081081081
Maharashtra,Parbhani,2023.0,7.49918918918919,41.027027027027025
Maharashtra,Pune,2019.0,7.719444444444444,16.02777777777778
Maharashtra,Pune,2020.0,7.8428571428571425,24.34285714285714
Maharashtra,Pune,2021.0,7.851999999999999,18.3
Maharashtra,Pune,2022.0,7.8268571428571425,25.34
Maharashtra,Pune,2023.0,7.690188679245283,32.0377358490566
Maharashtra,Raigad,2019.0,7.9,14.8
Maharashtra,Raigad,2022.0,7.605294117647058,5.123529411764705
Maharashtra,Raigad,2023.0,7.8882,6.42
Maharashtra,Ratnagiri,2019.0,7.127118644067797,1.7966101694915255
Maharashtra,Ratnagiri,2022.0,7.308421052631578,5.970175438596492
Maharashtra,Ratnagiri,2023.0,7.387407407407408,3.888888888888889
Maharashtra,Sangli,2019.0,7.836363636363637,28.12121212121212
Maharashtra,Sangli,2022.0,7.8471794871794875,42.62820512820513
Maharashtra,Sangli,2023.0,7.462631578947368,27.894736842105264
Maharashtra,Satara,2019.0,7.677142857142857,26.485714285714284
Maharashtra,Satara,2022.0,7.892083333333333,29.02916666666667
Maharashtra,Satara,2023.0,7.3935849056603775,31.79245283018868
Maharashtra,Solapur,2019.0,7.4375,32.458333333333336
Maharashtra,Solapur,2022.0,7.587999999999999,76.73666666666666
Maharashtra,Solapur,2023.0,7.49125,51.0
Maharashtra,Thane,2019.0,7.633333333333334,5.0
Maharashtra,Thane,2022.0,7.477045454545455,6.65
Maharashtra,Thane,2023.0,7.742857142857143,7.875
Maharashtra,Wardha,2019.0,7.638461538461538,28.0
